,site,lat,lon,elv,age,Tmin_pred,gdd_pred,alpha_pred,Tmax_pred,Tmin_sse,gdd_sse,alpha_sse,Tmax_sse
2797,Gramousti,39.885,20.59528,400,8435,1.851345024,4278.507235,0.713783078,20.01260349,0.959985642,91.91305359,0.017086094,0.330418984
2798,Gramousti,39.885,20.59528,400,8519,-0.0457576,3645.984238,0.779555908,16.76445329,0.830493522,93.47843401,0.012760002,0.390141215
2799,Gramousti,39.885,20.59528,400,8604,1.205744472,3805.534904,0.767860341,18.06563636,0.779560727,84.0696795,0.012361223,0.314146736
2800,Gramousti,39.885,20.59528,400,8668,1.587641392,4081.668209,0.668563522,19.05992492,0.85130869,83.30964917,0.015619249,0.430822726
2801,Gramousti,39.885,20.59528,400,8775,3.824828775,3861.842401,0.733097201,17.9038116,1.094752627,105.7551189,0.013111367,0.404433945
2802,Gramousti,39.885,20.59528,400,8860,3.154341218,4270.521112,0.688730836,19.87873371,0.815788619,81.42327968,0.015572369,0.304555358
2803,Gramousti,39.885,20.59528,400,8946,3.654132229,4296.630511,0.692866165,19.84161248,0.810393456,81.34842491,0.014916659,0.317832792
2804,Gramousti,39.885,20.59528,400,9119,6.005102636,5035.257781,0.386487938,24.4462202,1.694597253,120.2501654,0.027084014,0.855843997
2805,Gramousti,39.885,20.59528,400,9294,1.129898879,4256.348663,0.670815984,19.7860805,0.909247609,88.48851798,0.018257889,0.355225403
2806,Gramousti,39.885,20.59528,400,9442,0.661588604,4281.577356,0.595953077,20.56387149,1.012840707,88.45303848,0.0220858,0.548813333
2807,Gramousti,39.885,20.59528,400,9533,2.825023761,4582.210509,0.480943869,22.56612049,1.447665847,101.7858516,0.026224704,0.836900413
2808,Gramousti,39.885,20.59528,400,9564,2.549863984,4412.197255,0.536305629,21.01006844,1.173329383,90.67378536,0.021278698,0.674571709
2809,Gramousti,39.885,20.59528,400,9595,0.678743561,4129.271899,0.628196343,19.85395824,0.975473132,85.14300108,0.020368296,0.549694633
2810,Gramousti,39.885,20.59528,400,9687,0.250905776,3995.543926,0.583101664,19.15412443,1.512755123,132.7798369,0.023722442,0.807418779
2811,Gramousti,39.885,20.59528,400,9747,0.825665809,3953.05995,0.639196573,17.23167441,1.132934629,118.0789872,0.01825233,0.58611743
2812,Gramousti,39.885,20.59528,400,10041,-0.807128884,3508.782135,0.702205588,15.81484574,1.184412448,132.9862656,0.019001573,0.586656534
2813,Gramousti,39.885,20.59528,400,10073,-1.378611251,3348.941099,0.725482885,14.68016099,1.302267296,141.9272288,0.017146047,0.669541518
2814,Gramousti,39.885,20.59528,400,10096,1.618208977,3962.599999,0.61936421,16.95629084,1.148862234,121.3672384,0.017284231,0.583135703
2815,Gramousti,39.885,20.59528,400,10159,0.072980138,5023.700746,0.464033944,23.08760635,0.820237738,105.6776509,0.014266914,0.335190304
2816,Gramousti,39.885,20.59528,400,10191,2.313935175,6190.936026,0.31059723,27.69470685,1.155567967,115.3303995,0.016736267,0.346442498
2817,Gramousti,39.885,20.59528,400,10421,0.384503856,5524.310668,0.43292635,24.01618836,1.179595172,155.9784108,0.019252334,0.505607842
2818,Gramousti,39.885,20.59528,400,10749,0.69597361,5891.407013,0.263093181,27.10389778,0.993445307,111.068055,0.015531585,0.363452092
2819,Gramousti,39.885,20.59528,400,10911,-2.832340588,4169.894696,0.537984083,18.77519636,0.969388247,143.5813322,0.014743686,0.806973931
2820,Gramousti,39.885,20.59528,400,11074,1.459667605,3694.931456,0.686329099,15.1479126,1.198926421,160.2544124,0.01904148,0.644497864
2821,Kismohos,48.33724,20.42333,315,0,-2.399231296,3088.53119,0.855382156,17.89977286,0.646605637,74.87205209,0.009019269,0.265051644
2822,Kismohos,48.33724,20.42333,315,123,-1.685162882,3406.836567,0.774496169,17.43643944,0.526212663,77.71713689,0.010495392,0.344819718
2823,Kismohos,48.33724,20.42333,315,246,-2.460146289,3336.737913,0.778976307,17.09734934,0.772399426,76.17579966,0.009098266,0.338552614
2824,Kismohos,48.33724,20.42333,315,368,-2.512692087,3628.457188,0.747026824,19.09010761,0.584411135,83.13357651,0.010185654,0.346864405
2825,Kismohos,48.33724,20.42333,315,488,0.78958101,3835.494536,0.71519024,18.92521464,0.604942393,116.4685592,0.010983349,0.440489346
2826,Kismohos,48.33724,20.42333,315,610,-1.920293617,3112.457516,0.834768799,18.83811736,0.539893999,106.9018203,0.009995783,0.349007462
2827,Kismohos,48.33724,20.42333,315,732,-1.968820738,3351.050403,0.797418775,18.87253661,0.55078013,79.87727577,0.011564456,0.290142811
2828,Kismohos,48.33724,20.42333,315,857,-1.500920098,3713.330044,0.750236184,20.94328905,0.71452366,88.33105943,0.011480625,0.347614801
2829,Kismohos,48.33724,20.42333,315,981,-2.518289558,3377.160091,0.770174509,19.85944626,0.628259841,86.72225188,0.011062685,0.325089969
2830,Kismohos,48.33724,20.42333,315,1104,-0.731873997,3620.866289,0.76727844,19.26115801,0.533105195,87.68369481,0.009476796,0.289673683
2831,Kismohos,48.33724,20.42333,315,1381,-0.177010108,4269.072981,0.692890982,21.91391382,0.727597041,108.1675862,0.014842519,0.408979966
2832,Kismohos,48.33724,20.42333,315,1718,-0.11222029,4132.859808,0.71666015,21.74528818,0.910731048,91.78587484,0.014938904,0.34309252
2833,Kismohos,48.33724,20.42333,315,2095,-1.255914901,3305.541515,0.82621434,19.15241147,0.648064984,78.2280071,0.010010156,0.313317647
2834,Kismohos,48.33724,20.42333,315,2350,-6.226337841,2014.085894,0.950032538,15.21063556,0.60566078,75.04248188,0.01585753,0.342629737
2835,Kismohos,48.33724,20.42333,315,2591,-2.46737456,2745.570345,0.893199136,18.91696764,0.805922946,86.99685141,0.012196588,0.425174201
2836,Kismohos,48.33724,20.42333,315,2842,-0.057245889,3875.715688,0.795443285,22.93560196,1.263930621,187.2825925,0.019661704,0.827408876
2837,Kismohos,48.33724,20.42333,315,3074,-0.168601654,3782.157292,0.79629158,22.58989722,1.192422264,168.6112395,0.018515671,0.760556708
2838,Kismohos,48.33724,20.42333,315,3734,-2.524914456,2319.836538,0.913291495,17.59003729,0.939978466,85.7777831,0.016157171,0.449065832
2839,Kismohos,48.33724,20.42333,315,4285,-3.86879703,2057.000459,0.942897153,16.02660669,0.854721928,73.93385084,0.014382325,0.340649322
2840,Kismohos,48.33724,20.42333,315,4516,0.142818122,3374.286214,0.882916967,19.64763163,0.913078651,157.4633279,0.013816901,0.580892978
2841,Kismohos,48.33724,20.42333,315,5097,-1.059245699,3426.158707,0.83368839,19.24146782,0.793022475,99.11142914,0.011579334,0.385506069
2842,Kismohos,48.33724,20.42333,315,6045,-1.788422762,3292.009293,0.827447168,19.02081655,0.979403867,92.41457355,0.012565101,0.391136405
2843,Kismohos,48.33724,20.42333,315,6370,0.303729678,3548.647315,0.839194843,19.35731887,1.020584347,100.9044138,0.014052456,0.418083614
2844,Kismohos,48.33724,20.42333,315,7346,-3.321930291,2922.621671,0.881945365,17.82633987,1.022758037,74.8688141,0.013200331,0.337968114
2845,Kismohos,48.33724,20.42333,315,9279,1.015017434,3694.684301,0.873377939,19.07547249,1.46905846,119.6996592,0.01970947,0.516756018
2846,Kismohos,48.33724,20.42333,315,10326,-14.86584741,1579.551967,0.904674513,12.79817921,1.653087757,174.3127247,0.020144664,1.015177022
2847,Kismohos,48.33724,20.42333,315,10553,-11.57060664,1933.017588,0.952230985,13.75047182,0.66454268,119.1000413,0.0105111,0.751564627
2848,Kismohos,48.33724,20.42333,315,10611,-8.514783668,1961.733597,0.983415007,13.77799809,0.599739363,94.38834158,0.009083634,0.511239718
2849,Kismohos,48.33724,20.42333,315,11719,-11.66447995,2433.537652,0.788594798,16.32172301,0.743402224,153.0576216,0.01480857,0.987908565
2850,Rezina,39.98778,20.77556,1760,67,2.145394744,3610.198307,0.780779072,15.75607503,1.290795761,171.1174616,0.017974953,0.598571319
2851,Rezina,39.98778,20.77556,1760,118,-0.677193504,2995.493714,0.872241475,12.98061219,1.526601154,201.3251855,0.019794475,0.686053323
2852,Rezina,39.98778,20.77556,1760,167,-0.427539436,3118.654943,0.862384301,13.4826327,1.573934656,206.7051271,0.020774436,0.689737765
2853,Rezina,39.98778,20.77556,1760,217,-1.75123902,2893.629133,0.90674982,12.78609327,1.657738813,212.9482626,0.021088962,0.718581434
2854,Rezina,39.98778,20.77556,1760,1394,0.68379144,3703.000057,0.779423446,16.8709003,0.627009015,96.77112941,0.01226471,0.533976339
2855,Rezina,39.98778,20.77556,1760,1494,-1.054654707,3043.671105,0.875235168,13.4029043,1.405050438,187.6285759,0.019042332,0.646698006
2856,Rezina,39.98778,20.77556,1760,1594,1.078103218,3842.11871,0.729098555,17.41175874,0.62290019,88.22145249,0.012495414,0.477792544
2857,Rezina,39.98778,20.77556,1760,1693,0.315104746,3577.698222,0.830335804,16.36425455,1.129095796,144.1979625,0.016350483,0.580915217
2858,Rezina,39.98778,20.77556,1760,1743,-0.517426463,3351.925146,0.837127824,15.87104948,0.926368516,128.7701835,0.01518125,0.536290058
2859,Rezina,39.98778,20.77556,1760,1842,0.191721138,3283.643693,0.843617595,15.34343546,0.822913503,124.2149317,0.01458398,0.547254075
2860,Rezina,39.98778,20.77556,1760,1891,1.052486562,3341.953046,0.828324159,15.22929113,0.781085051,118.238293,0.01309025,0.516505834
2861,Rezina,39.98778,20.77556,1760,1940,0.988758119,3552.443884,0.808523648,15.82400042,0.826085939,124.4864956,0.013833035,0.52670138
2862,Rezina,39.98778,20.77556,1760,1990,1.248960459,3612.913636,0.803351524,16.4553859,0.777011204,116.1475928,0.013088553,0.509901005
2863,Rezina,39.98778,20.77556,1760,2041,0.289850935,3528.415686,0.820129092,15.98577353,1.024775047,135.4978237,0.016416098,0.662110376
2864,Rezina,39.98778,20.77556,1760,2092,1.498178745,3676.274981,0.822514715,16.67490158,1.168321893,151.9008295,0.015946277,0.569295148
2865,Rezina,39.98778,20.77556,1760,2192,0.18796115,3480.259957,0.804621783,15.72151347,0.799740177,119.7311026,0.013354147,0.532233761
2866,Rezina,39.98778,20.77556,1760,2292,1.059587843,3600.646926,0.729789933,16.24722168,0.944607309,110.2581076,0.012284146,0.536613451
2867,Rezina,39.98778,20.77556,1760,2393,-1.456971623,3162.451657,0.853299412,14.78198156,1.125592769,155.9032228,0.017602157,0.617736094
2868,Rezina,39.98778,20.77556,1760,2443,0.796379703,3554.180706,0.827314027,15.96835571,1.115685186,152.1245502,0.016036224,0.552980264
2869,Rezina,39.98778,20.77556,1760,2494,-0.000423933,3401.101599,0.832929732,15.33900056,1.236568358,162.4612911,0.017336538,0.5996513
2870,Rezina,39.98778,20.77556,1760,2594,0.425449609,3389.973871,0.823445701,15.37573059,1.098848055,154.2040907,0.016305567,0.573992314
2871,Rezina,39.98778,20.77556,1760,2692,-0.616358511,3100.095267,0.820769362,13.964365,0.965623432,126.0771189,0.012870432,0.608950173
2872,Rezina,39.98778,20.77556,1760,2792,-0.123734665,3362.028327,0.784416628,15.01980287,0.849169694,114.9375032,0.012472916,0.562204551
2873,Rezina,39.98778,20.77556,1760,2843,0.330591673,3405.3783,0.771618092,15.4248594,0.983875115,112.5964964,0.012692324,0.558291122
2874,Rezina,39.98778,20.77556,1760,2894,2.360530231,3661.383411,0.738872953,16.2942867,0.969122884,105.666201,0.012281019,0.50655628
2875,Rezina,39.98778,20.77556,1760,2991,-0.043547216,3394.440949,0.786360387,15.41654173,0.724431713,109.3930049,0.012765812,0.574749977
2876,Rezina,39.98778,20.77556,1760,3040,0.27666204,3199.4871,0.809505901,14.12263165,0.924554078,132.8455703,0.013863788,0.538447561
2877,Rezina,39.98778,20.77556,1760,3090,1.619203833,3583.132436,0.745271248,16.16696959,0.92802485,103.6843023,0.012949677,0.519029262
2878,Rezina,39.98778,20.77556,1760,3127,0.816886665,3339.738265,0.791653968,15.01444377,0.947007662,113.0732799,0.012195121,0.520649671
2879,Rezina,39.98778,20.77556,1760,3189,1.824800731,3596.362702,0.750063438,16.39344454,0.877929671,100.5957515,0.011863454,0.50683684
2880,Rezina,39.98778,20.77556,1760,3284,1.196323196,3917.145221,0.736839614,18.53759739,0.608025221,78.36294938,0.011324998,0.393027741
2881,Rezina,39.98778,20.77556,1760,3333,2.233310359,3767.757116,0.751447081,17.38767698,0.727517367,91.29698809,0.011671855,0.516185368
2882,Rezina,39.98778,20.77556,1760,3431,1.294367028,3812.086339,0.755116722,17.79021709,0.58019392,83.48923311,0.01179543,0.491856652
2883,Rezina,39.98778,20.77556,1760,3479,0.275172177,3513.614234,0.807448416,16.47316816,0.590008984,90.73332071,0.011885242,0.517997626
2884,Rezina,39.98778,20.77556,1760,3527,0.415115441,3554.694164,0.792435148,16.92443555,0.629687895,91.48253442,0.012060318,0.563102725
2885,Rezina,39.98778,20.77556,1760,3599,0.546234783,3511.404565,0.810907827,15.7275307,0.714601557,111.4967776,0.012386218,0.47126907
2886,Rezina,39.98778,20.77556,1760,3671,2.210130757,4040.33614,0.75366501,19.65042642,0.67753808,86.95440181,0.014237287,0.417312686
2887,Rezina,39.98778,20.77556,1760,3767,-0.219476264,3297.592831,0.811451461,15.13004497,0.690723128,104.4454255,0.011549968,0.569069875
2888,Rezina,39.98778,20.77556,1760,3863,0.911389998,3673.918091,0.768231489,16.53402507,0.606641762,97.20626481,0.012029035,0.546608242
2889,Rezina,39.98778,20.77556,1760,3960,-0.378051458,3330.934678,0.809050056,15.12403282,0.700383881,107.1961198,0.011061445,0.505877277
2890,Rezina,39.98778,20.77556,1760,4056,1.691618482,3561.267194,0.796464117,16.0553697,0.793435168,115.5076368,0.013384201,0.576745484
2891,Rezina,39.98778,20.77556,1760,4152,0.370840508,3885.796085,0.739303984,18.64162514,0.626321169,83.1256149,0.012887297,0.501620235
2892,Rezina,39.98778,20.77556,1760,4188,1.280115579,3748.702134,0.773179795,17.34463659,0.604558305,86.19374852,0.012032439,0.430450238
2893,Rezina,39.98778,20.77556,1760,4251,0.158694579,3447.126139,0.795927209,15.87275066,0.707029036,98.44552776,0.011315745,0.531384472
2894,Rezina,39.98778,20.77556,1760,4351,0.085380193,3433.318184,0.775696369,15.72570516,0.759202361,98.83286545,0.010823927,0.554468249
2895,Rezina,39.98778,20.77556,1760,4656,0.825711032,3699.212416,0.775962629,17.75396516,0.632076488,89.06075962,0.012829264,0.54927387
2896,Rezina,39.98778,20.77556,1760,4759,1.301269215,3755.218421,0.788042169,17.62769776,0.584099639,83.44946876,0.012399872,0.498203788
2897,Rezina,39.98778,20.77556,1760,4861,3.829708123,4396.027809,0.715047052,21.09219892,0.578519939,71.09916313,0.012078467,0.292538884
2898,Rezina,39.98778,20.77556,1760,4966,1.442480782,3814.004647,0.775953569,18.39871939,0.540730228,75.19225807,0.011506299,0.431206834
2899,Rezina,39.98778,20.77556,1760,5076,2.113524739,3990.62883,0.761092831,19.02291163,0.609109008,83.29940157,0.011784816,0.396745609
2900,Rezina,39.98778,20.77556,1760,5188,-0.820598775,3330.328025,0.823659998,16.8614115,0.669436076,92.12950967,0.015454384,0.586647518
2901,Rezina,39.98778,20.77556,1760,5298,-0.323624181,3637.358536,0.794067714,19.53017403,0.809427959,104.6868692,0.019467125,0.633607616
2902,Rezina,39.98778,20.77556,1760,5409,1.53361343,4151.443535,0.750667552,20.13989909,0.740209889,94.21769266,0.014987041,0.416876193
2903,Rezina,39.98778,20.77556,1760,5520,-0.593716709,3480.339816,0.801545925,18.05923772,0.65313794,85.08830414,0.01492222,0.509595446
2904,Rezina,39.98778,20.77556,1760,5630,-0.820719723,3314.100151,0.82384831,16.84918488,0.777647115,103.5950696,0.017767612,0.660576088
2905,Rezina,39.98778,20.77556,1760,5760,4.125796014,4276.40046,0.691901257,19.80854509,0.840153707,87.44576782,0.012494964,0.311656273
2906,Rezina,39.98778,20.77556,1760,5930,-0.437417334,3439.731202,0.795448334,16.96649556,0.611669497,90.2377148,0.014166081,0.480402831
2907,Rezina,39.98778,20.77556,1760,6101,-0.220072202,3789.453171,0.765684525,19.10313738,0.603710488,79.86811745,0.013005732,0.463367068
2908,Rezina,39.98778,20.77556,1760,6272,1.858551594,4240.642635,0.714113012,21.45497865,0.617458777,80.02563144,0.014475851,0.353277731
2909,Rezina,39.98778,20.77556,1760,6442,0.295184797,4177.412675,0.727759987,21.80307593,0.761094155,90.35942278,0.014626513,0.428680286
2910,Rezina,39.98778,20.77556,1760,6571,-0.90489347,3354.681461,0.814479829,16.77469341,0.632913094,93.02227324,0.014812112,0.544483002
2911,Rezina,39.98778,20.77556,1760,6783,0.993708859,3868.946645,0.735737016,18.82420423,0.752796871,83.89747381,0.014215348,0.397162486
2912,Rezina,39.98778,20.77556,1760,7038,-0.32743304,3695.510432,0.750901702,18.68394784,0.726026705,81.51661617,0.014539338,0.459714714
2913,Rezina,39.98778,20.77556,1760,7124,-0.026390933,3861.249414,0.762172305,19.25787318,0.72379326,85.69095915,0.01395207,0.463407398
2914,Rezina,39.98778,20.77556,1760,7294,-0.066875176,3889.172422,0.763827841,19.71709771,0.760095814,91.465912,0.015679006,0.493750964
2915,Rezina,39.98778,20.77556,1760,7465,1.56523396,4081.20413,0.772324316,20.04037594,0.930328039,111.4042689,0.01851309,0.516283665
2916,Rezina,39.98778,20.77556,1760,7550,-0.167355511,3855.389572,0.786896229,20.02873937,0.909488647,103.1130276,0.018493092,0.541420892
2917,Rezina,39.98778,20.77556,1760,7636,-0.602211768,3751.955195,0.788836032,18.96729669,0.879863236,95.22842865,0.016691889,0.561505222
2918,Rezina,39.98778,20.77556,1760,7742,-1.503932232,3618.195825,0.80023071,19.20698848,1.027703766,109.8374166,0.020519123,0.674293819
2919,Rezina,39.98778,20.77556,1760,7898,-0.215870796,3451.016173,0.818063728,18.61092909,0.949518174,114.8810872,0.021642348,0.698289342
2920,Rezina,39.98778,20.77556,1760,8104,-1.340162395,3637.360913,0.796040516,19.35812566,0.879495287,96.26069292,0.017295728,0.533586222
2921,Rezina,39.98778,20.77556,1760,8310,0.797912874,4064.074601,0.78134745,20.56676136,0.88241705,90.78797874,0.013393962,0.379211535
2922,Rezina,39.98778,20.77556,1760,8720,-0.024826987,3806.217706,0.793316666,19.641657,0.810054962,81.97687359,0.012966397,0.370138135
2923,Rezina,39.98778,20.77556,1760,9132,3.1422979,4506.123998,0.724227266,21.60152867,0.864667837,92.58966518,0.014411328,0.319413313
2924,Rezina,39.98778,20.77556,1760,9338,1.575835404,4213.06206,0.728443827,19.98064945,0.800215772,81.10619756,0.014020719,0.327844473
2925,Rezina,39.98778,20.77556,1760,9546,2.96940876,4512.543356,0.710026932,21.4744268,0.883908213,91.36726257,0.015951366,0.297127912
2926,Rezina,39.98778,20.77556,1760,9756,2.787622671,4473.099351,0.695671888,21.52065706,1.016191086,102.9251445,0.020003685,0.376598393
2927,Rezina,39.98778,20.77556,1760,9968,-0.337474289,4056.656089,0.718998093,19.33613569,0.88762559,81.85368571,0.013531736,0.350117424
2928,Rezina,39.98778,20.77556,1760,10174,2.436214691,4389.821639,0.672239705,20.69373945,0.759577212,79.39840655,0.015808215,0.298582263
2929,Rezina,39.98778,20.77556,1760,10502,0.143843219,3928.313386,0.677414369,18.1737813,0.652794962,83.6201777,0.012055771,0.458336928
2930,Rezina,39.98778,20.77556,1760,10621,0.813512031,4256.320037,0.666531196,20.13815447,0.749996532,84.67338004,0.016466243,0.399764267
2931,Rezina,39.98778,20.77556,1760,10803,-1.605649752,4410.717273,0.448831641,20.68474626,0.80715785,148.455519,0.015949255,1.121587389
2932,Rezina,39.98778,20.77556,1760,10844,-0.942840435,4284.093987,0.49250509,20.0736462,0.805015657,128.8288595,0.013240056,0.979964558
2933,Rezina,39.98778,20.77556,1760,10885,-1.938946537,4467.439489,0.432434094,21.75833588,0.822553462,131.0919811,0.014461033,0.99317672
2934,Sakhare core 1,41.58,45.32,800,1076,-0.344728232,6034.52433,0.294215251,28.17936933,1.558983272,125.8254289,0.01755625,0.339138244
2935,Kumisi core 1,41.58,44.83,469,0,1.992363223,6642.105592,0.230352447,29.88585169,1.47238927,122.8133066,0.020103488,0.349561706
2936,Kumisi core 1,41.58,44.83,469,371,1.163874387,6438.228291,0.235478093,29.46564598,1.313012188,111.5012266,0.017235268,0.289151373
2937,Kumisi core 1,41.58,44.83,469,795,0.685165528,5966.284444,0.294232254,28.51542517,0.852202774,96.4444537,0.016197636,0.235492161
